"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","UWater:0","UWater:1","UWater:2","alpha.water","k","kMean","nut","p_rgh","p_rghMean","rho","p","Points:0","Points:1","Points:2"
0.42298,-0.11578,0.030897,0.38681,0.054275,0.0070136,0.017263,0.011932,0.0076538,0.0010885,0.0001443,0.001323,0.28392,-0.087676,0.030456,0.72108,0.0076472,0.0066151,1.1612e-06,1119.4,777.09,721.36,30.357,0.6016,-0.19073,0.17343
0.46379,-0.11286,0.025685,0.39156,0.051461,0.0083614,0.015472,0.011764,0.0067249,0.0017165,-0.00022931,0.00090455,0.32737,-0.080333,0.03407,0.70784,0.0075713,0.0063878,6.7521e-06,1093.2,776.87,708.13,25.021,0.61687,-0.19073,0.17371
0.47037,-0.11125,0.025011,0.39198,0.051408,0.0085638,0.015374,0.011736,0.0066993,0.0016993,-0.00024352,0.0008782,0.33258,-0.078398,0.03352,0.70507,0.0076275,0.0063682,6.8041e-06,1088.2,776.84,705.37,24.465,0.61818,-0.19073,0.17374
0.47577,-0.11008,0.022893,0.39228,0.051241,0.0088009,0.015265,0.011722,0.0066986,0.0016891,-0.00025388,0.00085686,0.33618,-0.076778,0.031536,0.70146,0.0077052,0.0063492,6.2707e-06,1081.9,776.84,701.76,23.829,0.61943,-0.19073,0.17377
0.50928,-0.13526,-0.019231,0.38799,0.045141,0.013658,0.01452,0.010766,0.0062571,0.0014763,-1.3019e-06,0.0003373,0.29348,-0.066651,0.0023253,0.5574,0.0083483,0.006107,4.9414e-07,855.09,778.14,557.84,15.761,0.63569,-0.19073,0.17434
0.51024,-0.13559,-0.021707,0.38802,0.044952,0.013836,0.014499,0.010754,0.0062535,0.0014899,1.2062e-05,0.00032092,0.29194,-0.066249,5.6007e-05,0.5525,0.008389,0.0060982,4.5353e-07,847.3,778.15,552.95,15.432,0.63636,-0.19073,0.17436
0.51039,-0.13565,-0.023721,0.38799,0.044786,0.013969,0.014501,0.010747,0.0062456,0.0015058,2.794e-05,0.00030849,0.2898,-0.065693,-0.0017692,0.54787,0.0084222,0.0060905,4.1799e-07,840.04,778.17,548.32,15.222,0.637,-0.19073,0.17438
0.46388,-0.11474,-0.020259,0.38402,0.040193,0.014701,0.01362,0.0099296,0.0059427,0.0011777,-0.00022659,-0.00028941,0.22224,-0.044416,-0.0064447,0.44689,0.008654,0.0059397,2.764e-06,685.21,779.37,447.44,10.873,0.65066,-0.19073,0.175
0.60187,-0.019144,-0.065203,0.56743,0.047257,-0.0785,0.0057277,0.0078811,0.0030136,0.00035367,-0.00036532,-0.00010221,0.29704,0.003036,-0.03455,0.48611,0.003579,0.0040348,9.0771e-06,718.06,741.6,486.63,15.253,0.85406,-0.19073,0.17443
0.59369,-0.0024435,-0.06363,0.55666,0.045878,-0.072044,0.0056755,0.0078555,0.0029136,0.00039603,-0.0003362,-8.0897e-05,0.2886,0.0084689,-0.032937,0.48079,0.00359,0.0040521,9.0121e-06,712.93,744.98,481.31,13.699,0.85068,-0.19073,0.17494
0.60331,-0.02051,-0.065782,0.56874,0.047365,-0.079426,0.0057007,0.0078912,0.003004,0.00034615,-0.00036657,-0.00010709,0.29819,0.0017143,-0.035001,0.48611,0.0035706,0.0040346,9.3825e-06,717.46,740.99,486.62,15.034,0.85457,-0.19073,0.17438
0.60568,-0.022861,-0.066697,0.57047,0.047501,-0.080673,0.0056693,0.0078984,0.0029938,0.0003373,-0.00036792,-0.00011419,0.29878,-0.00011958,-0.03551,0.48428,0.003566,0.0040342,9.7449e-06,714.06,740.25,484.79,14.744,0.8552,-0.19073,0.17431
0.67044,-0.076902,-0.098876,0.61563,0.052401,-0.11512,0.0064119,0.0082318,0.0029088,0.00049984,-0.00045663,-0.00019812,0.32558,-0.018528,-0.047135,0.47365,0.0036286,0.004002,9.7347e-06,684.97,725.54,474.18,14.993,0.86989,-0.19073,0.17209
0.68904,-0.081569,-0.1039,0.62511,0.053104,-0.12247,0.0060145,0.008146,0.0028032,0.00041911,-0.00044497,-0.00022528,0.33835,-0.02474,-0.050687,0.47964,0.0036354,0.0040016,7.7695e-06,690.66,722.39,480.16,13.985,0.87275,-0.19073,0.17157
0.737,-0.055122,-0.13083,0.65714,0.056302,-0.15004,0.0058546,0.0080348,0.0026608,0.00041326,-0.00044603,-0.00034622,0.37974,-0.018674,-0.065965,0.50693,0.0037155,0.0040097,1.7899e-06,720.18,711.41,507.42,15.044,0.88184,-0.19073,0.16959
0.71507,-0.075607,-0.11423,0.63983,0.054377,-0.1347,0.0055767,0.0080325,0.0026304,0.00035016,-0.00043805,-0.00026686,0.35751,-0.027272,-0.056975,0.49285,0.0036609,0.0040024,4.2927e-06,706.34,718.31,493.36,13.606,0.87701,-0.19073,0.1707
0.81715,0.024279,-0.21745,0.7189,0.060795,-0.22097,0.007828,0.0082448,0.0031303,0.000439,-0.0006458,-0.0012816,0.41833,0.021429,-0.10959,0.50566,0.0039143,0.0041491,1.8482e-06,688.1,683.62,506.16,12.183,0.9,-0.19073,0.16482
0.81458,0.021146,-0.21204,0.71558,0.060788,-0.21681,0.0079865,0.0082475,0.0031719,0.00043965,-0.00063304,-0.0013076,0.41777,0.019535,-0.10509,0.5071,0.0039075,0.004142,1.8124e-06,692.24,685.51,507.59,13.232,0.89911,-0.19073,0.16502
0.80815,0.014086,-0.19964,0.70749,0.060076,-0.20635,0.0068414,0.0081207,0.0028007,0.00036462,-0.00056136,-0.00094973,0.43128,0.012639,-0.10365,0.52969,0.0038738,0.0041087,1.4313e-06,729.72,691.28,530.16,12.563,0.89657,-0.19073,0.1659
0.74632,-0.03621,-0.145,0.6668,0.057539,-0.16041,0.0067094,0.0081205,0.0028166,0.00047273,-0.00044635,-0.00054767,0.39009,-0.0093474,-0.07085,0.51234,0.0037632,0.004024,2.0409e-06,723.36,707,512.82,16.297,0.88481,-0.19073,0.16885
0.75477,-0.032459,-0.15168,0.67227,0.057796,-0.16585,0.006495,0.0081139,0.0027748,0.00045334,-0.00045589,-0.00054347,0.40358,-0.0078892,-0.077875,0.52273,0.0037877,0.0040301,7.9004e-07,735.14,704.4,523.21,15.501,0.88638,-0.19073,0.16856
0.76832,-0.021259,-0.16311,0.68115,0.058307,-0.17514,0.0062864,0.008079,0.0027273,0.00043033,-0.00047434,-0.00055599,0.41995,-0.0024839,-0.087495,0.53457,0.0038165,0.0040427,5.2371e-07,747.46,700.8,535.03,14.561,0.88883,-0.19073,0.16798
0.77517,-0.01071,-0.17418,0.68652,0.058903,-0.18277,0.0070993,0.0081952,0.0028918,0.00038732,-0.00046159,-0.00083283,0.42681,0.0025542,-0.091484,0.53786,0.0038476,0.0040653,8.5252e-07,749.03,698.01,538.32,14.757,0.89092,-0.19073,0.16749
0.80127,0.010162,-0.19499,0.70284,0.059858,-0.20134,0.0069786,0.0081491,0.0028467,0.00032812,-0.00052005,-0.00094484,0.43573,0.011603,-0.10284,0.53679,0.003875,0.0041011,1.3286e-06,740.77,692.38,537.25,13.028,0.89546,-0.19073,0.16626
0.8001,0.0087609,-0.19286,0.70228,0.059789,-0.19971,0.006656,0.0080925,0.0027609,0.00035711,-0.00051433,-0.00081665,0.43543,0.010858,-0.10237,0.53734,0.0038705,0.0040915,1.2464e-06,742.1,692.9,537.8,13.036,0.89499,-0.19073,0.16637
0.81902,0.027547,-0.22715,0.72466,0.06086,-0.22838,0.0076997,0.008219,0.003099,0.00045542,-0.00067563,-0.0012725,0.40605,0.022459,-0.11254,0.48992,0.0039209,0.0041659,1.8877e-06,663.75,680.72,490.43,10.963,0.90153,-0.19073,0.16438
0.81648,0.026251,-0.23921,0.73087,0.061376,-0.24069,0.0093901,0.0084318,0.0036065,0.00042645,-0.00070362,-0.0019786,0.38416,0.025848,-0.11345,0.46078,0.0039433,0.0042332,1.7806e-06,618.28,675.03,461.32,10.539,0.90454,-0.19073,0.16346
0.79984,0.011293,-0.23628,0.72797,0.061766,-0.24491,0.01181,0.0089246,0.0042884,0.00023726,-0.00067308,-0.0029753,0.37902,0.027289,-0.11344,0.45402,0.0039658,0.0043258,1.4774e-06,607.02,672.66,454.56,10.781,0.90615,-0.19073,0.163
0.80672,0.017844,-0.26488,0.74556,0.061793,-0.2625,0.0096413,0.0083466,0.0036165,0.00032438,-0.000745,-0.0021392,0.33394,0.022616,-0.11174,0.40255,0.0039607,0.0043281,1.58e-06,534.22,668.03,403.15,8.3867,0.90907,-0.19073,0.16196
0.78584,-0.0021135,-0.28571,0.75499,0.062595,-0.27872,0.011222,0.0084513,0.0042318,0.0002566,-0.00083678,-0.002767,0.31208,0.023585,-0.11354,0.37664,0.0040124,0.0044506,1.7839e-06,493.39,660.05,377.27,9.0755,0.91265,-0.19073,0.16046
0.80196,0.012096,-0.27532,0.7514,0.061986,-0.26994,0.0093915,0.0082241,0.0035734,0.00033059,-0.00080093,-0.0020798,0.31888,0.020366,-0.10951,0.38572,0.0039762,0.0043612,1.6818e-06,511,666.41,386.34,7.9808,0.91048,-0.19073,0.16141
0.79691,0.010205,-0.26156,0.74282,0.061874,-0.26271,0.010603,0.0087089,0.0040109,0.00029695,-0.00078442,-0.0025712,0.33497,0.023035,-0.11232,0.40368,0.0039861,0.0043696,1.6062e-06,535.4,667.56,404.28,8.4638,0.90952,-0.19073,0.16185
0.19889,0.38919,-0.074045,0.30489,0.095356,0.026798,0.047802,0.037116,0.038486,-0.0015588,-0.00087174,0.018719,0.057464,0.11115,-0.027667,0.33659,0.012857,0.013702,1.3896e-05,410.83,618.61,337.25,14.113,1.2346,-0.19073,0.15883
0.1788,0.38026,-0.085775,0.30849,0.095423,0.027468,0.047995,0.037115,0.038634,-0.0014402,-0.0006573,0.0192,0.044367,0.094269,-0.028235,0.30099,0.013012,0.01367,1.87e-05,366.9,619.19,301.69,12.709,1.2364,-0.19073,0.15899
0.13172,0.3356,-0.12635,0.31223,0.094322,0.027498,0.047593,0.037155,0.039048,-0.0011205,-0.00066096,0.019027,0.036921,0.084913,-0.032718,0.29251,0.012698,0.013645,1.9408e-05,355.93,619.86,293.21,11.654,1.2384,-0.19073,0.15918
0.19049,0.19216,-0.10457,0.3315,0.084816,0.021158,0.044508,0.037893,0.037196,0.0015029,-0.0018178,0.01361,0.14144,0.086218,-0.012495,0.54916,0.012756,0.013581,9.8764e-06,670.8,622.91,549.61,18.877,1.2514,-0.19073,0.16028
0.24789,0.18535,-0.063621,0.33298,0.085181,0.018214,0.044158,0.037811,0.035689,0.0017095,-0.0018963,0.012383,0.18572,0.098047,-0.0063275,0.64635,0.013417,0.013613,1.4443e-05,792.66,623.37,646.71,21.994,1.2545,-0.19073,0.16046
0.30951,0.17357,-0.031633,0.33529,0.086277,0.014733,0.04375,0.037371,0.03432,0.0012761,-0.0022607,0.011619,0.24334,0.10716,0.0023312,0.73171,0.013985,0.013673,1.7179e-05,901.17,623.79,731.98,25.452,1.2581,-0.19073,0.16064
0.45069,0.1542,-0.023031,0.34362,0.083042,0.0074915,0.046218,0.038163,0.032534,0.00038832,-0.0039248,0.010509,0.39122,0.1149,-0.003709,0.83906,0.014402,0.014109,1.6467e-05,1039.4,625.22,839.22,30.049,1.2686,-0.19073,0.16118
0.48933,0.15926,-0.039224,0.34333,0.078508,0.0044852,0.049618,0.038458,0.030816,0.00061319,-0.0040656,0.010381,0.42706,0.12337,-0.019767,0.85067,0.014555,0.01466,1.5223e-05,1053.7,625.79,850.82,29.363,1.2727,-0.19073,0.16136
0.5202,0.16921,-0.063777,0.34234,0.072007,0.0014795,0.053146,0.036535,0.030196,0.0016752,-0.0042488,0.01072,0.44797,0.132,-0.041062,0.84111,0.014683,0.015556,1.3558e-05,1040.7,626.31,841.27,27.57,1.2772,-0.19073,0.16152
0.54639,0.17786,-0.089905,0.34102,0.066349,-0.0014644,0.055898,0.033345,0.030547,0.0028753,-0.0036301,0.010711,0.45488,0.13674,-0.061349,0.81082,0.014773,0.016862,1.1878e-05,1001.2,626.62,811.01,25.063,1.2818,-0.19073,0.16166
0.5544,0.1752,-0.11019,0.33802,0.062325,-0.0053685,0.05832,0.031979,0.029718,0.0038046,-0.002381,0.010277,0.43817,0.13072,-0.073962,0.75915,0.014833,0.01926,1.1596e-05,935.32,626.57,759.39,22.833,1.2862,-0.19073,0.16177
0.55417,0.17325,-0.10901,0.33778,0.06217,-0.0054541,0.058493,0.031952,0.029745,0.0038271,-0.0023061,0.010342,0.43713,0.13005,-0.073701,0.75689,0.014847,0.019427,1.1561e-05,932.4,626.58,757.13,22.718,1.2864,-0.19073,0.16177
0.5548,0.17294,-0.10614,0.33804,0.062095,-0.005666,0.058981,0.032018,0.029917,0.0039099,-0.002252,0.010286,0.43645,0.12957,-0.073054,0.75591,0.014925,0.019859,1.1713e-05,931.24,626.58,756.16,22.717,1.2865,-0.19073,0.16178
0.55921,0.16708,-0.11545,0.33586,0.059418,-0.015311,0.067081,0.032585,0.030016,0.0056173,0.00018366,0.010585,0.41256,0.1204,-0.080916,0.70118,0.016366,0.026061,1.8024e-05,865.98,626.49,701.48,24.502,1.2909,-0.19073,0.16187
0.44081,0.16574,-0.10772,0.3264,0.059417,-0.037963,0.13156,0.035244,0.046111,0.0071316,0.002564,0.022395,0.33856,0.10967,-0.079583,0.64344,0.021705,0.030897,2.5658e-05,797.6,625.64,643.8,27.361,1.2958,-0.19073,0.16193
0.44965,0.16465,-0.097056,0.32031,0.059637,-0.034202,0.12599,0.035422,0.046497,0.0079953,0.0022804,0.023612,0.3417,0.11052,-0.078474,0.65044,0.021945,0.031244,2.5905e-05,806.72,625.86,650.79,27.551,1.2954,-0.19073,0.16193
0.55203,0.16912,-0.11044,0.33866,0.059512,-0.016591,0.075413,0.033608,0.03135,0.0058871,0.00024406,0.010003,0.40918,0.1202,-0.079333,0.70049,0.01672,0.026492,1.8367e-05,865.31,626.47,700.79,24.617,1.2912,-0.19073,0.16187
0.26875,-0.06395,0.067788,0.32075,-0.024122,0.10233,0.1112,0.015471,0.028871,-0.00010873,0.0014877,0.014943,0.22723,-0.056084,0.059708,0.87345,0.018171,0.041938,6.4124e-06,1840.6,1040.7,873.58,60.373,-1.0913,-0.19073,0.17542
0.26764,-0.06641,0.071828,0.31227,-0.023834,0.11317,0.067873,0.013158,0.015643,0.00028071,0.00086015,0.015582,0.22882,-0.057842,0.062392,0.87867,0.018098,0.04275,6.9184e-06,1851.6,1041.1,878.79,59.704,-1.0909,-0.19073,0.17553
0.26625,-0.067691,0.073929,0.30719,-0.023875,0.11785,0.050518,0.011786,0.011235,0.00079086,0.00042407,0.013471,0.23098,-0.059196,0.064561,0.88624,0.018055,0.041524,7.9809e-06,1867.8,1042,886.35,57.666,-1.0901,-0.19073,0.17584
0.27461,-0.054377,0.048611,0.30814,-0.02798,0.088792,0.046843,0.012039,0.01199,2.8942e-05,-0.00031627,0.011675,0.24041,-0.045532,0.040506,0.87819,0.019369,0.03893,4.1286e-06,1859,1053,878.31,31.999,-1.0781,-0.19073,0.18027
0.27753,-0.055396,0.043644,0.30684,-0.027339,0.07987,0.040213,0.011419,0.0091817,0.00019005,-0.00033649,0.007692,0.24393,-0.046728,0.037897,0.88462,0.019417,0.038019,3.3252e-06,1873.9,1053.7,884.73,31.564,-1.0773,-0.19073,0.18047
0.2848,-0.053983,0.034871,0.30867,-0.027072,0.067238,0.036331,0.011113,0.0081598,0.00032519,-0.00031086,0.0050936,0.24863,-0.045678,0.031373,0.88293,0.019656,0.037233,3.0574e-06,1871.9,1054.5,883.05,31.15,-1.076,-0.19073,0.18072
0.29886,-0.045059,0.012136,0.31374,-0.027389,0.041191,0.034787,0.011305,0.0086883,0.00057465,-0.00013884,0.0038456,0.25336,-0.035103,0.009862,0.85564,0.020586,0.036499,1.5766e-06,1817.6,1056.1,855.78,29.592,-1.0727,-0.19073,0.18142
0.35856,-0.0063238,-0.06475,0.34374,-0.028029,-0.0376,0.026014,0.010497,0.0093197,0.00074663,0.00064232,-0.0016572,0.27759,-0.00030604,-0.050518,0.78808,0.023561,0.032731,4.2645e-06,1673.1,1056.5,788.29,27.345,-1.0636,-0.19073,0.18171
0.34555,-0.017185,-0.045578,0.33588,-0.028009,-0.02112,0.027047,0.010759,0.0091091,0.00074182,0.00054783,-0.0010051,0.26825,-0.010136,-0.033144,0.7961,0.02256,0.033297,4.029e-06,1691.5,1056.8,796.3,27.89,-1.0658,-0.19073,0.18179
0.32796,-0.02825,-0.023192,0.32697,-0.027414,-0.0005999,0.029891,0.010947,0.0088704,0.00070932,0.00025259,0.00037783,0.26678,-0.019186,-0.019438,0.82352,0.021937,0.03473,3.2149e-06,1751.1,1057.2,823.7,28.482,-1.0682,-0.19073,0.18183
0.31408,-0.038022,-0.0050703,0.32068,-0.027285,0.019471,0.030897,0.010995,0.008485,0.00063083,7.2242e-05,0.0012397,0.25883,-0.029091,-0.0026482,0.8388,0.021104,0.03526,2.8921e-06,1782.8,1056.8,838.96,29.099,-1.0705,-0.19073,0.18163
0.37541,0.0057627,-0.089388,0.35482,-0.028324,-0.052149,0.02452,0.010101,0.0093804,0.00073022,0.00059905,-0.0021801,0.2878,0.0092964,-0.070659,0.77673,0.024891,0.031862,3.9241e-06,1645.8,1055.4,776.95,26.553,-1.061,-0.19073,0.18137
0.39171,0.013799,-0.10984,0.36169,-0.029167,-0.06415,0.02296,0.010111,0.0095774,0.00074246,0.0007214,-0.0024775,0.28525,0.016149,-0.080413,0.74837,0.025462,0.03068,3.9299e-06,1582.9,1054.3,748.62,25.891,-1.0591,-0.19073,0.18114
0.40655,0.015439,-0.12436,0.36561,-0.030157,-0.068387,0.022344,0.01025,0.010028,0.00082508,0.00058593,-0.0026056,0.27754,0.019404,-0.08307,0.71915,0.025987,0.029773,4.1098e-06,1518.4,1053.3,719.43,25.227,-1.0576,-0.19073,0.1809
0.43149,0.026938,-0.15024,0.38118,-0.030478,-0.07796,0.02047,0.0097948,0.0099886,0.00079483,0.00024089,-0.0029247,0.29084,0.025682,-0.10243,0.69925,0.027627,0.028822,2.8638e-06,1472.1,1051.6,699.55,23.844,-1.0546,-0.19073,0.18029
0.47853,0.032342,-0.17545,0.4001,-0.032247,-0.07993,0.018749,0.0098599,0.010716,0.0012594,-0.00062781,-0.0034872,0.28294,0.026639,-0.10689,0.62315,0.029676,0.027153,3.6795e-06,1305.7,1048.6,623.52,21.298,-1.0502,-0.19073,0.17927
0.47251,0.032792,-0.17139,0.39803,-0.031895,-0.079663,0.018779,0.0097095,0.010531,0.0011385,-0.00050614,-0.0034284,0.28831,0.026952,-0.10706,0.63999,0.029395,0.02752,3.3811e-06,1342.4,1049.5,640.35,21.219,-1.0509,-0.19073,0.17946
0.43729,0.024696,-0.15365,0.38226,-0.031294,-0.077306,0.020634,0.0099701,0.01047,0.0010069,-1.2652e-05,-0.0032021,0.2852,0.026303,-0.10147,0.68475,0.028052,0.028437,3.276e-06,1440.3,1051.1,685.07,23.533,-1.0538,-0.19073,0.18016
0.57352,-0.0036236,-0.13802,0.42423,-0.032006,-0.053242,0.021899,0.012253,0.013062,0.0026867,-0.0013826,-0.0054674,0.19035,0.012019,-0.049329,0.35039,0.035763,0.023365,7.6848e-06,722.45,1038.5,351.04,11.616,-1.0386,-0.19073,0.17718
0.56467,-0.024691,-0.11258,0.4246,-0.030099,-0.044427,0.02303,0.012165,0.013167,0.002624,-0.00099068,-0.005334,0.16858,0.010514,-0.039231,0.31193,0.03736,0.022607,8.116e-06,641.39,1037,312.62,10.957,-1.0364,-0.19073,0.17688
0.55476,-0.023268,-0.081118,0.42342,-0.027805,-0.036548,0.023136,0.011642,0.01283,0.0022915,-0.00053983,-0.0047846,0.15881,0.011132,-0.035254,0.298,0.038703,0.022057,8.8428e-06,612.27,1036.2,298.7,11.038,-1.0346,-0.19073,0.17671
0.61318,0.12666,0.13745,0.42092,-0.016453,0.018113,0.021275,0.011451,0.010513,0.0016328,0.00027436,-0.0019015,0.080558,0.018856,0.010257,0.12898,0.043409,0.018942,1.4207e-05,266.62,1031.6,129.85,6.3792,-1.0195,-0.19073,0.17633
0.61572,0.15265,0.15329,0.4174,-0.015907,0.023023,0.020965,0.011646,0.010273,0.0016876,0.00026225,-0.0018116,0.080738,0.019643,0.010946,0.12923,0.043476,0.018668,1.798e-05,267.33,1031.5,130.11,6.5179,-1.0182,-0.19073,0.17636
0.60876,0.15677,0.15964,0.41406,-0.015909,0.026536,0.020568,0.01174,0.009975,0.0018059,0.00022815,-0.0018318,0.080242,0.019875,0.011502,0.12877,0.043266,0.018412,2.0857e-05,266.62,1031.7,129.64,6.6389,-1.0167,-0.19073,0.17645
0.52165,0.11271,0.1698,0.38611,-0.019415,0.03906,0.019546,0.013564,0.0078608,0.002467,-0.00025099,-0.00068606,0.11574,0.031001,0.024825,0.21051,0.033326,0.016681,2.5801e-05,431.54,1032.4,211.3,7.6437,-1.0026,-0.19073,0.17758
0.49385,0.083606,0.14497,0.38419,-0.021072,0.036013,0.018648,0.013746,0.007223,0.0025225,-0.00014548,-0.00042014,0.11713,0.028482,0.02495,0.2166,0.030993,0.016367,2.1988e-05,444.63,1033,217.38,7.3564,-0.99999,-0.19073,0.17781
0.46918,0.054419,0.11933,0.38352,-0.022867,0.030469,0.017571,0.013835,0.0066105,0.0024212,-4.3531e-05,-3.6243e-05,0.12309,0.025526,0.024231,0.23292,0.028477,0.016033,1.8805e-05,478.37,1033.5,233.68,6.9614,-0.99689,-0.19073,0.17804
0.37597,-0.03029,0.074576,0.38811,-0.029013,0.0071392,0.014457,0.013129,0.0055476,0.0020259,-0.00020108,0.00044515,0.11743,0.011739,0.013167,0.25642,0.022675,0.014979,3.0479e-06,527.86,1033.8,257.16,7.6631,-0.98549,-0.19073,0.1786
0.33903,-0.065661,0.066346,0.39416,-0.031076,-0.0019958,0.013283,0.012478,0.0054174,0.0017561,-0.00026176,0.0002844,0.10715,0.0028283,0.013213,0.25873,0.020345,0.014559,2.9256e-07,533.28,1033.5,259.47,8.0114,-0.98181,-0.19073,0.17864
0.32945,-0.097811,0.056574,0.40191,-0.033119,-0.011011,0.012144,0.011761,0.0055033,0.0014068,-0.00030912,0.00010363,0.1132,-0.0087486,0.015189,0.28779,0.018064,0.014108,1.9676e-07,593.04,1032.7,288.5,8.6896,-0.97813,-0.19073,0.17859
0.36804,-0.14596,0.049281,0.42996,-0.038597,-0.036101,0.0098093,0.010109,0.0061848,0.00073342,-0.00022473,-0.00033197,0.17724,-0.041285,0.021375,0.43355,0.013938,0.012915,7.0482e-07,889.32,1027.8,434.12,13.499,-0.96679,-0.19073,0.17808
0.3916,-0.14977,0.034053,0.43839,-0.039807,-0.042992,0.0094534,0.0098642,0.0065133,0.00054634,-0.00020482,-0.00036359,0.19739,-0.046262,0.020512,0.47047,0.013117,0.012551,2.3153e-06,962.93,1026.2,471,14.595,-0.96362,-0.19073,0.17783
0.41804,-0.14904,0.0071024,0.44546,-0.039953,-0.048253,0.0094025,0.0098197,0.0066551,0.00041836,-0.00023338,-0.00032335,0.20599,-0.046017,0.015811,0.47644,0.012513,0.012252,2.1755e-06,972.91,1024.6,476.97,14.824,-0.96095,-0.19073,0.17758
0.51474,-0.15197,-0.054958,0.4967,-0.034436,-0.071795,0.0088977,0.0087958,0.0053125,-0.00016713,-0.00042814,-0.00024208,0.2079,-0.047627,-0.014215,0.39782,0.010595,0.011168,9.4489e-06,801.03,1014,398.43,9.811,-0.94638,-0.19073,0.17587
0.52024,-0.13872,-0.05477,0.4987,-0.033497,-0.072833,0.0091649,0.0088906,0.0052419,-0.00017601,-0.00051153,-0.00018062,0.20562,-0.043949,-0.01467,0.38827,0.010583,0.011097,1.0216e-05,781.19,1013.4,388.88,9.6805,-0.94543,-0.19073,0.17576
0.52154,-0.12885,-0.052197,0.49981,-0.03272,-0.073641,0.0094769,0.0089662,0.0053009,-0.00020825,-0.00055339,-0.00016062,0.20464,-0.041904,-0.01456,0.38489,0.010585,0.011043,1.1183e-05,774.08,1013,385.51,9.687,-0.94468,-0.19073,0.17567
0.16127,0.011472,-0.10217,0.39468,0.029801,0.013604,0.013487,0.009381,0.006232,0.0032156,0.00042093,0.00041695,0.054006,0.0015662,-0.021924,0.34191,0.0064228,0.006161,1.3455e-06,616.7,916.06,342.57,7.2079,-0.27329,-0.19073,0.17555
0.15466,0.010811,-0.10604,0.39504,0.029833,0.013363,0.013439,0.0093514,0.0062149,0.0032281,0.00040639,0.00041483,0.054232,0.0016726,-0.022221,0.3439,0.0064191,0.0061551,1.3411e-06,620.39,916.07,344.56,7.2446,-0.27273,-0.19073,0.17556
0.14999,0.011568,-0.10733,0.39548,0.029872,0.013155,0.013382,0.00934,0.006198,0.0032272,0.00037394,0.00041112,0.055174,0.0019606,-0.02258,0.34859,0.0064423,0.0061484,1.3367e-06,629.03,916.08,349.24,7.3421,-0.27214,-0.19073,0.17558
0.27755,0.016128,-0.027981,0.40297,0.029539,0.01046,0.012266,0.0095576,0.0059893,0.0029373,-4.6397e-05,0.00030957,0.19342,0.0034387,-0.0001404,0.66723,0.0066894,0.0059378,7.1522e-06,1216.8,915.55,667.57,22.402,-0.25568,-0.19073,0.17611
0.28834,0.019581,-0.021941,0.40317,0.029486,0.010641,0.012174,0.0096153,0.005871,0.0028287,3.225e-05,0.00033931,0.20202,0.0047058,0.00061082,0.68703,0.0067544,0.0059224,8.0561e-06,1253.3,915.59,687.35,22.866,-0.25455,-0.19073,0.17614
0.30074,0.022294,-0.016277,0.40314,0.029233,0.010865,0.012056,0.0096199,0.0057738,0.0027247,0.00014179,0.00036758,0.21055,0.0056496,0.0020147,0.70215,0.0067964,0.0059072,8.9346e-06,1281.1,915.63,702.45,23.24,-0.25335,-0.19073,0.17617
0.41876,0.035634,0.022904,0.40513,0.026486,0.01288,0.011253,0.0094982,0.0053969,0.0024196,0.00039097,0.00032131,0.3116,0.015579,0.037671,0.74944,0.0070191,0.0057138,1.0083e-05,1368.8,915.49,749.69,26.959,-0.23802,-0.19073,0.17663
0.43556,0.037797,0.019775,0.40502,0.025672,0.013391,0.011074,0.0092136,0.0053218,0.0023558,0.00035097,0.00023886,0.31508,0.016218,0.036426,0.74053,0.0070397,0.0056952,9.0768e-06,1352.4,915.57,740.79,26.603,-0.23636,-0.19073,0.17668
0.45181,0.038648,0.011838,0.40476,0.024866,0.014011,0.010917,0.0089114,0.0052254,0.0022526,0.00028714,0.00017248,0.31476,0.016855,0.032945,0.72131,0.0070399,0.005677,8.153e-06,1317,915.68,721.59,25.895,-0.2346,-0.19073,0.17674
0.57871,0.090092,-0.057053,0.40492,0.021203,0.017587,0.010242,0.0082192,0.0050534,0.0021013,0.00011416,0.00028747,0.27675,0.036553,-0.016497,0.45491,0.0068454,0.005536,4.4066e-06,824.38,915.94,455.45,13.263,-0.22047,-0.19073,0.17724
0.5715,0.11056,-0.034355,0.40447,0.020199,0.017934,0.0099545,0.0079944,0.0050562,0.0020631,6.2499e-05,0.00032454,0.24682,0.03468,-0.013286,0.40388,0.0066671,0.0055145,7.6059e-06,731.44,916.13,404.47,11.918,-0.21818,-0.19073,0.17734
0.54433,0.13217,-0.0066075,0.40433,0.019329,0.017893,0.0096241,0.0077762,0.0051341,0.0020129,3.8443e-05,0.00036475,0.21915,0.03347,-0.0088023,0.36553,0.006534,0.0054926,1.2983e-05,661.96,916.27,366.17,11.098,-0.21571,-0.19073,0.17742
